text,stars,label
this pie s fantastic! i made it last night for dinner with my neighbors. it was a hit! this pie is simple to throw together. i used smuckers special recipe butterscotch/caramel.,5,1
"very yummy, and the frosting is fabu!",4,1
love the flavors of this! quick easy meal.,5,1
my husband and i both agree this was delicious. next time i will make a double batch so i can share it with family. thank you mmb,5,1
"not giving it 5 stars because the frosting is just too much for this cake - too sweet (and trust me, i love chocolate!). i put this in a bundt pan and drizzed the ganache over the top. used the berries as a side garnise as well. no need for the other frosting - was amazing without. and, much simpler!!",4,1
i make this every year. it is sooooo good. best candy you will make. one i cut it into squares i place each in a small candy paper cup. keeps them from sticking together.,5,1
really enjoyed this cake. very easy to make and makes fairly fast. did it for a family gathering and everybody enjoyed it. the guinness gives it a lovely kick. i didn't have a springform pan so i used a bundt pan and it came out perfect!! will make it again and again.,5,1
"great recipe to wake up to and eat. i recommend adding less baking soda, or replace it with baking powder, as the taste of the baking soda is a bit too strong. but this is a great recipe, especially if you add some fruit such as blueberries.",5,1
"love love loved it! did i mention that i loved it. i had been looking for a soup that wasn't so full of salt, healthy yet delicious! this was wonderful, tasty, hearty and very fulfilling. the only thing i did differently was add stewed tomatoes instead of diced. i like the chunky tomatoes, plus it adds more veggies to your meal. its cold here now so i am excited to get off and head to the grocery store so that i can make a pot tonight! yummy! p.s. if you sprinkle a little parmesan shredded cheese on top its gives it an even better flavor!",5,1
easy and always a crowd-pleaser!,5,1
"wonderful recipe!! i left off the brown sugar (i am diabetic) and added a half an onion, diced, and about a 1/4 cup celery which are two additional ingredients that i include in my stuffed peppers. i cooked it in my crockpot on low for 8 hours. i will definitely make this again!!",5,1
"a good recipe, bakes up light and fluffy, but the next time i make it, i will decrease the sugar by half. sweet: so depending on how you use it or what you pair it with may determine how sweet you like it.",5,1
a good friend made this lasagna & it's been on my mind since then! it is delicious! i asked her for the recipe & she sent it (from this website). this lasagna was just delicious. i'd never had a seafood lasagna and it was any & everything i could imagine...seasoned well (she made a few changes to the recipe)! i will be making this delightful dish soon & for company & holidays. :0),5,1
"this is possible the best apple pie anyone i have ever served it to has eve had after making a few changes. for deep dish, i doubled the oats, used 1/1 4 cups butter and used alittle more flour for the crust and topping. i also omitted the water cornstrach method althogether, but added alittle lemon juice to the apples instead. i mixed same amount of tapioca, as cornstarch, into apples(which can be increased along with sugar depending on pan side) along with the sugar and put the vanilla in apples too; decreased the oven temp to 325-335 and baked until apples were done. i also covered the edges with tin foil from the start. never stayed on the counter very long. yum yum",5,1
a perfect fall day recipe! went straight in the recipe box!,5,1
"i love this recipe! i made it for my husband to take to a work dessert contest and won first place! i'm diabetic, so i tweaked the recipe a little to make it a little lower in sugar. i use light whipped topping, and sugar free pudding.",5,1
"amazing! frosting was very sweet, i added the entire 2 c of powdered sugar and i wish i would have added a little less. but these were fantastic!",4,1
"this is the third time i've made this recipe, i make it just like instructed and it's perfect, better than coffee shop cookies. i tend to refridgerate cookie dough for 5-10 mins before i bake. make sure to press down on the cookies slightly so it cooks evenly.",5,1
i have made this dessert many times for friends and family. everyone enjoys and always wants seconds. i have also modified it into just a peanut butter pie. its quick and easy and very delicious!,5,1
i made this over the weekend and it is just awesome. will be making this often.,5,1
delicious and easy! i used ground turkey and half the black beans and served it over spaghetti noodles. yum!,5,1
