text,stars,label
"easy to make and sweet. i left off the icing and didn't miss it. had to bake the bars longer, as many other reviewers suggested. tasty, but quite plain, otherwise it would get 5 stars.",4,1
this recipe is fantastic and easy to make. i served asian peanut coleslaw with it.,5,1
"i made this tonight! i did change it up a little bit though! i omitted the carrots, and the roux used to thicken the soup. when a soup has lots of cheese like this one does a roux to thicken things isnt really necessary in my opinion. i added a little bit of dill weed as well, which gave it a little kick. my boyfriend had picked out a hickory smoked bourbon gouda that he decided he wasnt a fan of after i already sliced some for his lunch, so i threw that in there too! we're definitely going to be making it again :)",4,1
"i thought the tomato base tasted on the bland side. so, like one of the reviewers, i added a couple dashes of garlic powder when browning the ground beef, which definately zips it up, plus, i added about 3-4 dashes of worcestershire sauce, and 3 shakes of cayenne pepper to the soup. this recipe is easily customizable to your family's taste buds! i will definately add to my recipe file! thanks!",4,1
"we thought this chili was absolutely fantastic. my husband said he would take this to his next chili cook off at work. although the chili was great it was a bit too spicy for the younger ones in my family, but to be fair they really don't eat anything with any spiciness at all. we will make this again and again.",5,1
"i was looking for more flavor in this soup since this recipe was given such high ratings. our family rated it as good, but average in flavor, so i won't be making it again.",4,1
"the sweetness is what makes it such a treat as a side dish! it adds a surprise to the meal. people request me to make this dish for parties all the time, and it always goes fast!",5,1
very yummy recipe. i did need to add more liquid - 1 cup chicken broth and almost 2 cups milk. i also added the cheese after thickening the sauce and before adding the potatoes. it worked really well and was nice and smooth!,5,1
"i made exactly according to recipe, except doubled sauce. as he was eating, hubby kept telling me how good it was. perfect amount of red pepper flakes. i would maybe not double the five spice powder. will definitely make again. served over brown rice.",5,1
"i am a very seasoned cook, make everything from scratch. made just as written, cake sunk in middle and icing is like soup.",2,0
"of course, i always have to tweak a recipe, but i did add a bit of basil and marjoram to the meat/tomato sauce mixture. i also added minced garlic. i probably strained the zucchini for about 20 minutes. i probably squeezed 2 cups of liquid out of it. it still seemed wet, but when i mixed it with the cheese, it was almost a little too dry to combine until i mixed the eggs in. i also sliced roma tomatoes, sprinkled with basil, pepper, and salt, on top before adding the top layer of cheese. i'll definitely make this again.",5,1
"i added the potato,carrot,and onion too and this meal had amazing flavor! i will definetly be making this again!!! thank you!",5,1
would make again. used approx 1/2 cup sour cream and a little under 1/2 cup for the whipping cream to make it thicker. simmering helps the liquid reduce. made corn bread to go with it. yum!,5,1
"can you believe the people who did not give 5 stars or even gave a review yet did not follow recipe directions. people! if you don't follow recipe directions and change what is supposed to be done and it didn't turn out the way it was supposed to then don't rate low. not recipe fault, your fault.",5,1
"my family devoured this delicious dish. after reading the reviews i made sure to dry the zucchini well, and i jazzed up my sauce with some fresh herbs (basil, parsley and oregano) and garlic, and instead of ground beef i used hot and spicy breakfast sausage i had on hand. can't wait to make it again with a layer of sauteed mushrooms! thanks for this great recipe.",5,1
very good flavor and texture!,5,1
"i was so surprised at how good this is, i made it for a church potluck. i was not so sure about it with the peppers and cucumbers but would not change this in anyway!!",5,1
a nice change!,5,1
"i used egg beaters and substituted half the oil for applesauce. the cake was so moist. everyone loved it. this is a definite keeper. even people who don't like cake, loved it.",5,1
very delicious and was a huge hit with the family.,5,1
this was given a thumbs up by the whole family. easy and delicious!,5,1
i made this today...not hard to make at all versus making pie crust from scratch. this pie was very good! i added cinnamon also as i read in the reviews...goes good with apple pie! thank you for sharing! this recipe is a keeper :),5,1
perfect flavor and texture! strong ginger and molasses flavors. crispy edges and gooey middles.,5,1
"this is the same recipe my 93 year old mother made and it has always been a hit with everyone who is lucky enough to have a slice! the only thing we did not include is the cheese, however i just recently made it exactly as the recipe states and the cheese is a wonderful, rich addition! love this recipe, it's definitely a keeper!",5,1
